Index,종목코드,종목명,시장구분,연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액,주가,배당횟수,총자산,장부가치 자기자본,세후영업이익,총자산변화율,총매출액,영업이익률,영업이익률 표준편차
8526.0,189980.0,흥국에프엔비,KOSDAQ,2021.0,12.0,음식료·담배,0.86,-,100,30,0.8,18.301,"39,997,771","1,156,595,730",3800.0,1.0,131941369926.0,81407616791 ,6695133134.0,42.53,71531049300.0,9.36,2.38
8527.0,189980.0,흥국에프엔비,KOSDAQ,2022.0,12.0,음식료·담배,1.31,-,100,40,1.4,13.011,"40,137,827","1,547,729,880",2670.0,1.0,210544880941.0,92925886227 ,10482425626.0,59.57,97251566947.0,10.78,2.41
8528.0,189980.0,흥국에프엔비,KOSDAQ,2023.0,12.0,음식료·담배,0.97,-,100,40,2,17.817,"40,137,827","1,547,729,880",2005.0,1.0,212424450477.0,98960039044 ,10258667370.0,0.89,101121012105.0,10.14,2.47
8529.0,190650.0,코리아에셋투자증권,KOSDAQ,2020.0,3.0,금융,1.38,-,"5,000",300,6.1,29.629,"6,388,000","1,916,400,000",7500.0,,,,,,,,
8530.0,190650.0,코리아에셋투자증권,KOSDAQ,2021.0,3.0,금융,0.78,-,"5,000",450,5.15,24.783,"6,388,000","2,874,600,000",11300.0,,,,,,,,
8531.0,190650.0,코리아에셋투자증권,KOSDAQ,2022.0,3.0,금융,1.28,-,"5,000",700,4.79,26.803,"6,388,000","4,471,600,000",7420.0,,,,,,,,
8532.0,190650.0,코리아에셋투자증권,KOSDAQ,2023.0,3.0,금융,0.67,-,"5,000",200,2.48,-46.173,"6,388,000","1,277,600,000",5880.0,,,,,,,,
8533.0,192080.0,더블유게임즈,KOSPI,2016.0,12.0,디지털컨텐츠,0.05,-,500,650,1.7,21.121,"17,184,556","10,289,877,000",33746.0,1.0,436960920697.0,378213489049 ,44859614521.0,,155636444148.0,28.82,
8534.0,192080.0,더블유게임즈,KOSPI,2017.0,12.0,디지털컨텐츠,0.31,-,500,350,0.7,15.905,"17,595,514","5,668,788,300",43781.0,,,,,,,,
8535.0,192080.0,더블유게임즈,KOSPI,2018.0,12.0,디지털컨텐츠,0.36,-,500,350,0.6,6.719,"18,247,298","5,896,912,700",50640.0,,,,,,,,
8536.0,192080.0,더블유게임즈,KOSPI,2019.0,12.0,일반서비스,1.04,-,500,350,0.7,5.351,"18,260,502","5,901,534,100",42214.0,,,,,,,,
8537.0,192080.0,더블유게임즈,KOSPI,2020.0,12.0,일반서비스,0.68,-,500,350,0.6,4.761,"18,374,502","5,941,434,100",50979.0,,,,,,,,
8538.0,192080.0,더블유게임즈,KOSPI,2021.0,12.0,일반서비스,0.43,-,500,700,1.2,7.603,"18,374,502","11,882,868,200",49031.0,,,,,,,,
8539.0,192080.0,더블유게임즈,KOSPI,2022.0,12.0,일반서비스,0.78,-,500,600,1.3,-4.513,"18,374,502","9,975,567,000",40013.0,,,,,,,,
8540.0,192080.0,더블유게임즈,KOSPI,2023.0,12.0,일반서비스,0.87,-,500,"1,000",2,8.567,"18,190,757","16,525,746,000",40267.0,1.0,1287800688516.0,1196725258764 ,213292000000.0,,582333575007.0,36.63,
8542.0,192250.0,케이사인,KOSDAQ,2016.0,12.0,소프트웨어,1.3,-,100,20,0.9,24.497,"61,476,373","1,229,525,180",23100.0,1.0,77613826527.0,53104781342 ,5390719943.0,44.74,32145094505.0,16.77,7.42
8543.0,192250.0,케이사인,KOSDAQ,2017.0,12.0,소프트웨어,0.63,-,100,10,0.64,-12.47,"61,476,373","614,762,590",15300.0,1.0,73192848512.0,48413435454 ,-5066095741.0,-5.7,26489386076.0,-19.13,24.33
8544.0,192250.0,케이사인,KOSDAQ,2021.0,12.0,소프트웨어,0.32,-,100,15,0.62,17.344,"70,671,257","1,046,384,415",24550.0,,,,,,,,
8545.0,192250.0,케이사인,KOSDAQ,2022.0,12.0,소프트웨어,0.76,-,100,30,1.88,35.628,"70,671,257","2,092,768,830",15900.0,,,,,,,,
8546.0,192250.0,케이사인,KOSDAQ,2023.0,12.0,소프트웨어,0.55,-,100,15,1.16,21.475,"70,671,257","1,026,915,855",12900.0,,,,,,,,
8548.0,192390.0,윈하이텍,KOSDAQ,2016.0,12.0,금속,0.97,-,500,30,0.4,17.769,"9,863,089","286,963,710",7240.0,1.0,58881374052.0,48231867630 ,1626834158.0,-0.45,64581333325.0,2.52,7.81
8549.0,192390.0,윈하이텍,KOSDAQ,2017.0,12.0,금속,1.08,-,500,80,1.9,19.784,"9,863,089","765,236,560",4060.0,1.0,102766060272.0,51867393410 ,4691638399.0,74.53,68571219516.0,6.84,5.56
8550.0,192390.0,윈하이텍,KOSDAQ,2018.0,12.0,금속,1.26,-,500,120,2.8,17.927,"9,863,089","1,147,854,840",4155.0,1.0,124942058164.0,57238583142 ,9129454298.0,21.58,95230103361.0,9.59,4.65
8551.0,192390.0,윈하이텍,KOSDAQ,2023.0,12.0,금속,0.94,-,500,60,1.41,10.028,"10,924,991","655,499,460",4080.0,1.0,146429397837.0,69730949839 ,18361474569.0,0.31,153794945013.0,11.94,9.59
8553.0,192400.0,쿠쿠홀딩스,KOSPI,2016.0,12.0,전기·전자,1.06,-,500,"3,100",2.4,31.563,"9,803,360","25,279,715,700",19936.0,1.0,714794406754.0,567342137921 ,95403516060.0,15.11,716742930032.0,13.31,0.3
8554.0,192400.0,쿠쿠홀딩스,KOSPI,2017.0,12.0,전기·전자,0.97,-,500,"4,100",2.5,4.009,"9,803,360","18,118,449,400",25500.0,1.0,489648519705.0,357819540695 ,64697059988.0,-31.5,450167573107.0,14.37,0.53
8555.0,192400.0,쿠쿠홀딩스,KOSPI,2018.0,12.0,기타금융,1.01,-,500,"3,000",2.5,22.048,"7,112,437","18,647,031,000",23700.0,2.0,747036858604.0,609460414917 ,67888515937.0,52.57,493296253457.0,13.76,0.44
8556.0,192400.0,쿠쿠홀딩스,KOSPI,2019.0,12.0,기타금융,1.05,-,500,"3,000",2.9,23.475,"7,112,437","18,647,031,000",21000.0,1.0,812577596793.0,673685233324 ,74514876709.0,8.77,528311146326.0,14.1,0.4
8557.0,192400.0,쿠쿠홀딩스,KOSPI,2020.0,12.0,기타금융,1.04,-,500,"3,300",3.2,19.222,"7,112,437","20,511,734,100",19980.0,1.0,925062697688.0,760910865715 ,102343000000.0,13.84,587794622663.0,17.41,1.63
8558.0,192400.0,쿠쿠홀딩스,KOSPI,2021.0,12.0,기타금융,1.34,-,100,700,3.6,15.021,"35,562,185","21,754,869,500",19150.0,1.0,1070887087754.0,886736960539 ,106992000000.0,15.76,685109273863.0,15.62,1.49
8559.0,192400.0,쿠쿠홀딩스,KOSPI,2022.0,12.0,기타금융,1.62,-,100,800,4.8,21.307,"35,562,185","24,862,708,000",16450.0,1.0,1149528707692.0,967770930128 ,87879677725.0,7.34,755648437744.0,11.63,2.16
8560.0,192400.0,쿠쿠홀딩스,KOSPI,2023.0,12.0,기타금융,0.34,-,100,"1,100",6.6,26.272,"35,562,185","34,186,223,500",16380.0,1.0,1248108717577.0,1077736980914 ,86632975985.0,8.58,772261869749.0,11.22,2.63
8562.0,192440.0,슈피겐코리아,KOSDAQ,2016.0,12.0,IT부품,0.71,-,500,500,0.9,8.03,"6,216,363","3,095,475,000",56900.0,1.0,215291432418.0,193600397383 ,43536527586.0,20.84,179260110127.0,24.29,5.3
8563.0,192440.0,슈피겐코리아,KOSDAQ,2017.0,12.0,IT부품,0.53,-,500,500,1.1,7.454,"6,216,363","3,030,368,500",45400.0,1.0,257553469305.0,221373461843 ,48327512752.0,19.63,224993661180.0,21.48,5.32
8564.0,192440.0,슈피겐코리아,KOSDAQ,2018.0,12.0,IT부품,0.56,-,500,"1,150",2.2,16.238,"6,216,363","6,934,306,800",52300.0,1.0,296804918484.0,261298677534 ,49181819085.0,15.24,266865873736.0,18.43,5.72
8565.0,192440.0,슈피겐코리아,KOSDAQ,2019.0,12.0,IT부품,0.62,-,500,"1,300",2.5,19.461,"6,216,363","7,838,781,600",51000.0,1.0,346250549441.0,294608748225 ,44084208861.0,16.66,308557218942.0,14.29,6.58
8566.0,192440.0,슈피겐코리아,KOSDAQ,2020.0,12.0,IT부품,0.51,-,500,"1,200",1.8,13.206,"6,216,363","7,235,798,400",65100.0,1.0,405368425847.0,337507761840 ,79674418917.0,17.07,403319026247.0,19.75,3.71
8567.0,192440.0,슈피겐코리아,KOSDAQ,2021.0,12.0,IT부품,0.36,-,500,840,1.96,11.24,"6,216,363","5,065,058,880",43000.0,1.0,443927939641.0,382089713017 ,44439629582.0,9.51,385343855642.0,11.53,4.09
8568.0,192440.0,슈피겐코리아,KOSDAQ,2022.0,12.0,IT부품,0.58,-,500,560,1.67,10.304,"6,216,363","3,376,705,920",33100.0,1.0,473976170664.0,424890090604 ,51987480410.0,6.77,445896426301.0,11.66,3.81
8569.0,192650.0,드림텍,KOSPI,2019.0,12.0,전기·전자,2.14,-,100,160,2.5,41.238,"61,065,117","9,649,689,440",6685.0,1.0,377121831015.0,221126797604 ,30460473875.0,32.37,559670324386.0,5.44,1.14
8570.0,192650.0,드림텍,KOSPI,2020.0,12.0,전기·전자,1.4,-,100,100,0.9,61.256,"65,862,985","6,542,802,600",11700.0,1.0,604275054497.0,302250969733 ,19695003660.0,60.23,1045847643326.0,1.88,2.65
8571.0,192650.0,드림텍,KOSPI,2021.0,12.0,전기·전자,2.7,-,100,300,2.8,24.522,"65,343,271","19,456,322,400",12100.0,1.0,732979091172.0,388765720049 ,96104848257.0,21.3,1231623290602.0,7.8,2.63
8572.0,192650.0,드림텍,KOSPI,2022.0,12.0,전기·전자,1.8,-,100,200,2.1,15.718,"67,405,497","13,364,690,000",9100.0,1.0,825357092772.0,501654718372 ,96666082963.0,12.6,1368643532370.0,7.06,2.38
8573.0,192650.0,드림텍,KOSPI,2023.0,12.0,전기·전자,1.25,-,100,200,1.7,50.646,"68,723,075","13,650,617,200",12990.0,1.0,795335352391.0,508036064704 ,34045564038.0,-3.64,1030380773539.0,3.3,2.49
8575.0,192820.0,코스맥스,KOSPI,2016.0,12.0,화학,1.14,-,500,"1,000",0.8,31.953,"8,999,509","10,046,041,000",117138.0,1.0,665916423820.0,207314509365 ,52615998585.0,51.71,756963564655.0,6.95,0.15
8576.0,192820.0,코스맥스,KOSPI,2017.0,12.0,화학,1.4,-,500,300,0.2,19.419,"10,049,509","3,013,812,300",114688.0,1.0,934019128620.0,228386784631 ,35140124481.0,40.26,883950013573.0,3.98,1.66
8577.0,192820.0,코스맥스,KOSPI,2018.0,12.0,화학,2.03,-,500,600,0.5,28.617,"10,049,509","6,027,624,600",127431.0,1.0,1061541156258.0,241846270253 ,52337973702.0,13.65,1259716816059.0,4.15,1.61
8578.0,192820.0,코스맥스,KOSPI,2019.0,12.0,화학,1.96,-,500,900,1.1,49.353,"10,049,509","9,041,436,900",78321.0,1.0,1204354192976.0,316472578756 ,53995136812.0,13.45,1330652928971.0,4.06,1.53
8579.0,192820.0,코스맥스,KOSPI,2021.0,12.0,화학,1.1,-,500,550,0.6,18.174,"11,349,509","6,240,114,100",87400.0,1.0,1411928775762.0,465384571575 ,122600000000.0,18.74,1591487621503.0,7.7,1.58
8580.0,192820.0,코스맥스,KOSPI,2023.0,12.0,화학,2.11,-,500,500,0.4,15.007,"11,349,509","5,672,831,000",126400.0,1.0,1557077274819.0,358561439285 ,115686000000.0,11.5,1777494448320.0,6.51,1.8
8583.0,194370.0,제이에스코퍼레이션,KOSPI,2016.0,12.0,기타제조,1.0,-,100,250,1.5,30.897,"13,157,051","3,247,614,750",16500.0,1.0,198836134949.0,155394494957 ,12399008076.0,25.06,188518471813.0,6.58,1.7
8584.0,194370.0,제이에스코퍼레이션,KOSPI,2017.0,12.0,기타제조,1.0,-,100,300,2.35,66.931,"13,335,601","3,855,875,700",12800.0,1.0,190454997518.0,156422682391 ,15151255269.0,-4.22,236280601676.0,6.41,1.44
8585.0,194370.0,제이에스코퍼레이션,KOSPI,2018.0,12.0,기타제조,1.0,-,100,300,2.7,65.171,"13,335,601","3,820,298,100",11000.0,2.0,189468046110.0,155255164220 ,4477122436.0,-0.52,205633846179.0,2.18,2.83
8586.0,194370.0,제이에스코퍼레이션,KOSPI,2019.0,12.0,기타제조,1.0,-,100,250,2,38.416,"13,335,601","3,158,553,500",12550.0,2.0,201631124249.0,156910658212 ,11098652843.0,6.42,253067075474.0,4.39,2.56
8587.0,194370.0,제이에스코퍼레이션,KOSPI,2020.0,12.0,기타제조,1.0,-,100,300,4.03,159.539,"13,335,601","3,701,297,700",7520.0,2.0,504395888494.0,150694987686 ,7945475240.0,150.16,402818974793.0,1.97,2.21
8588.0,194370.0,제이에스코퍼레이션,KOSPI,2021.0,12.0,기타제조,1.0,-,100,600,2.94,15.626,"13,335,601","7,546,595,400",21400.0,2.0,552280907650.0,201886289689 ,60970128693.0,9.49,987023677957.0,6.18,2.11
8589.0,194370.0,제이에스코퍼레이션,KOSPI,2022.0,12.0,기타제조,1.0,-,100,850,6.05,16.634,"13,335,601","10,742,888,200",13400.0,2.0,533768141172.0,255477889432 ,81475323113.0,-3.35,975066240993.0,8.36,2.71
8590.0,194370.0,제이에스코퍼레이션,KOSPI,2023.0,12.0,기타제조,1.0,-,100,900,5.1,25.881,"13,335,601","11,471,861,500",17260.0,2.0,762883957812.0,292811741259 ,84041956668.0,42.92,862765475437.0,9.74,3.1
8591.0,194480.0,데브시스터즈,KOSDAQ,2021.0,12.0,디지털컨텐츠,0.1,-,500,500,0.6,8.752,"11,806,600","5,284,112,000",105200.0,,,,,,,,
8592.0,194700.0,노바렉스,KOSDAQ,2018.0,12.0,음식료·담배,0.7,-,500,200,1.2,17.376,"9,003,740","1,590,221,600",8231.0,1.0,106320975057.0,79087525986 ,11334720852.0,48.08,107311221629.0,10.56,1.19
8593.0,194700.0,노바렉스,KOSDAQ,2019.0,12.0,음식료·담배,0.93,-,500,200,1,10.963,"9,003,740","1,590,221,600",10438.0,1.0,154372404545.0,91875216089 ,16305801125.0,45.19,159100863055.0,10.25,1.07
8594.0,194700.0,노바렉스,KOSDAQ,2020.0,12.0,음식료·담배,0.82,-,500,300,0.8,9.541,"9,003,740","2,385,332,400",20226.0,1.0,215500812225.0,115989143144 ,26992725408.0,39.6,222831749633.0,12.11,1.03
8595.0,194700.0,노바렉스,KOSDAQ,2021.0,12.0,음식료·담배,0.86,-,500,300,0.8,9.065,"9,003,740","2,385,332,400",19966.0,1.0,254633045854.0,139959042789 ,30011596104.0,18.16,278789611448.0,10.76,0.92
8596.0,194700.0,노바렉스,KOSDAQ,2022.0,12.0,음식료·담배,1.31,-,500,150,1.5,13.315,"18,754,848","2,655,332,400",10150.0,1.0,270581313830.0,181367111581 ,25186032306.0,6.26,281675201330.0,8.94,1.14
8597.0,194700.0,노바렉스,KOSDAQ,2023.0,12.0,음식료·담배,0.97,-,500,200,1.6,16.112,"18,754,848","3,540,443,200",12140.0,1.0,264733680560.0,200418094912 ,25499956005.0,-2.16,302167304022.0,8.44,1.47
8598.0,195870.0,해성디에스,KOSPI,2016.0,12.0,전기·전자,1.06,-,"5,000",250,2.1,22.548,"17,000,000","4,250,000,000",12950.0,1.0,250952924476.0,161350570992 ,25837519917.0,,276195590231.0,9.35,
8599.0,195870.0,해성디에스,KOSPI,2017.0,12.0,전기·전자,0.97,-,"5,000",300,1.8,21.346,"17,000,000","5,100,000,000",16500.0,1.0,290423756529.0,181091181364 ,33853548442.0,15.73,325060603312.0,10.41,0.75
8600.0,195870.0,해성디에스,KOSPI,2018.0,12.0,전기·전자,1.92,-,"5,000",300,2.2,24.604,"17,000,000","5,100,000,000",12950.0,1.0,306239933904.0,196362001303 ,26761214194.0,5.45,363290231265.0,7.37,1.54
8601.0,195870.0,해성디에스,KOSPI,2019.0,12.0,전기·전자,2.14,-,"5,000",350,2.3,32.637,"17,000,000","5,950,000,000",15800.0,1.0,326587242970.0,208538116868 ,27024997834.0,6.64,381400317567.0,7.09,1.59
8602.0,195870.0,해성디에스,KOSPI,2020.0,12.0,전기·전자,1.4,-,"5,000",450,2.1,25.509,"17,000,000","7,650,000,000",24400.0,1.0,383211976358.0,231838784802 ,43519674567.0,17.34,458746167572.0,9.49,1.44
8603.0,195870.0,해성디에스,KOSPI,2021.0,12.0,전기·전자,2.7,-,"5,000",600,1.2,14.356,"17,000,000","10,200,000,000",48850.0,1.0,474947833310.0,294314928544 ,86329952850.0,23.94,655373012865.0,13.17,2.48
8604.0,195870.0,해성디에스,KOSPI,2022.0,12.0,전기·전자,1.8,-,"5,000",900,2.4,9.598,"17,000,000","15,300,000,000",35850.0,1.0,659613821545.0,447295294041 ,204416000000.0,38.88,839357973218.0,24.35,7.16
8605.0,195870.0,해성디에스,KOSPI,2023.0,12.0,전기·전자,1.25,-,"5,000",900,1.7,18.122,"17,000,000","15,300,000,000",55400.0,1.0,688727319732.0,515050369128 ,102512000000.0,4.41,672245278175.0,15.25,6.66
8606.0,195940.0,HK이노엔,KOSDAQ,2021.0,12.0,제약,0.3,-,500,320,0.6,21.628,"28,904,499","5,349,920,000",52500.0,1.0,1837502905269.0,1150954248116 ,50322840434.0,,769785555465.0,6.54,
8607.0,195940.0,HK이노엔,KOSDAQ,2022.0,12.0,제약,0.52,-,500,320,0.8,13.547,"28,904,499","5,166,045,440",37050.0,1.0,1803108141488.0,1164221376394 ,52525669263.0,-1.87,846521700634.0,6.2,0.24
8608.0,195940.0,HK이노엔,KOSDAQ,2023.0,12.0,제약,0.41,-,500,350,0.9,11.971,"28,329,891","5,650,362,200",44450.0,1.0,1847990747058.0,1203646389259 ,65929937883.0,2.49,828908232826.0,7.95,0.93
8611.0,196170.0,알테오젠,KOSDAQ,2016.0,12.0,일반서비스,0.59,-,500,0,0,0,"6,249,665",0,4560.0,0.0,47949615182.0,45228697422 ,-5411191058.0,21.74,6843719835.0,-79.07,57.76
8612.0,196170.0,알테오젠,KOSDAQ,2017.0,12.0,일반서비스,0.43,-,500,0,0,0,"12,610,330",0,6175.0,0.0,43013379969.0,39845031629 ,-6173476896.0,-10.29,12104355843.0,-51.0,41.51
8613.0,196170.0,알테오젠,KOSDAQ,2018.0,12.0,일반서비스,0.47,-,500,0,0,0,"12,643,230",0,7955.0,0.0,71380649814.0,66696418930 ,-7659870273.0,65.95,13703078873.0,-55.9,34.55
8615.0,196490.0,디에이테크놀로지,KOSDAQ,2016.0,12.0,기계·장비,0.49,-,500,100,0.8,14.797,"6,043,686","590,532,700",2706.0,1.0,73563750578.0,35325527291 ,3021043382.0,57.19,74923370933.0,4.03,0.9
8616.0,196490.0,디에이테크놀로지,KOSDAQ,2017.0,12.0,기계·장비,0.59,-,500,50,0.4,29.059,"6,603,686","327,784,700",2375.0,1.0,92144514947.0,43335413925 ,4641626617.0,25.26,101348010766.0,4.58,0.64
8617.0,197140.0,디지캡,KOSDAQ,2019.0,12.0,출판·매체복제,0.4,-,500,70,1.8,41.442,"7,391,722","487,771,760",3696.0,1.0,48772865768.0,29858324161 ,679893543.0,32.06,23851998764.0,2.85,4.0
8618.0,197140.0,디지캡,KOSDAQ,2020.0,12.0,출판·매체복제,0.31,-,500,30,0.7,15.817,"7,409,323","209,573,070",4305.0,1.0,55581763871.0,35391006118 ,2242789637.0,13.96,32928711304.0,6.81,2.9
8619.0,197140.0,디지캡,KOSDAQ,2022.0,12.0,출판·매체복제,0.4,-,500,30,0.67,34.996,"9,563,428","277,168,440",3980.0,1.0,53659074828.0,45623325286 ,681584190.0,-14.36,25792993514.0,2.64,3.15
8620.0,198440.0,강동씨앤엘,KOSDAQ,2017.0,12.0,비금속,0.98,-,100,55,3.2,158.98,"30,479,960","1,596,155,605",1720.0,1.0,115881620480.0,77394108337 ,3017620914.0,,87660275897.0,3.44,
8621.0,198440.0,강동씨앤엘,KOSDAQ,2018.0,12.0,비금속,0.81,-,100,35,1.3,24.092,"31,979,960","1,119,298,600",2595.0,1.0,127536833087.0,86510961805 ,3837562760.0,10.06,85775723412.0,4.47,0.73
8622.0,198440.0,강동씨앤엘,KOSDAQ,2019.0,12.0,비금속,0.8,-,100,15,0.5,14.125,"31,979,960","479,699,400",3075.0,1.0,127035572512.0,88445377650 ,-459626947.0,-0.39,70921781153.0,-0.65,2.71
8623.0,198440.0,강동씨앤엘,KOSDAQ,2020.0,12.0,비금속,0.84,-,100,15,-,10.792,"31,979,960","479,699,400",3030.0,1.0,115337526670.0,92362133965 ,4280745689.0,-9.21,70182710815.0,6.1,2.88
8624.0,198440.0,강동씨앤엘,KOSDAQ,2021.0,12.0,비금속,0.88,-,100,15,0.4,10.341,"31,979,960","479,699,400",3850.0,1.0,146783491931.0,117150863438 ,3697680432.0,27.26,65672531640.0,5.63,2.69
8625.0,199730.0,바이오인프라,KOSDAQ,2023.0,12.0,일반서비스,0.56,-,500,600,5.27,143.834,"4,796,867","2,878,120,200",12110.0,1.0,47003821510.0,33973534984 ,1305211809.0,44.23,30128735340.0,4.33,9.63
8626.0,199820.0,제일일렉트릭,KOSDAQ,2021.0,12.0,전기·전자,0.23,-,500,300,1.7,25.821,"11,110,000","3,333,000,000",9128.0,1.0,151163125634.0,116052881612 ,12856105982.0,13.37,147231157465.0,8.73,2.77
8627.0,199820.0,제일일렉트릭,KOSDAQ,2022.0,12.0,전기·전자,0.38,-,500,200,2.04,30.055,"11,110,000","2,222,000,000",4737.0,1.0,169466456384.0,120113048519 ,7389857324.0,12.11,132154640946.0,5.59,3.54
8628.0,199820.0,제일일렉트릭,KOSDAQ,2023.0,12.0,전기·전자,0.23,-,500,200,1.98,27.744,"11,110,000","2,222,000,000",5012.0,1.0,168186228446.0,125900340569 ,7659502632.0,-0.76,143986066033.0,5.32,3.42
8630.0,200130.0,콜마비앤에이치,KOSDAQ,2016.0,12.0,제약,0.18,-,500,130,0.7,12.911,"29,543,558","3,840,380,960",18550.0,1.0,158689571870.0,128741964987 ,36208811518.0,24.87,256009784673.0,14.14,0.31
8631.0,200130.0,콜마비앤에이치,KOSDAQ,2017.0,12.0,제약,0.14,-,500,160,0.5,9.964,"29,543,558","4,726,622,720",32550.0,1.0,271195825817.0,177924387620 ,48768162769.0,70.9,419806572788.0,11.62,1.6
8632.0,200130.0,콜마비앤에이치,KOSDAQ,2018.0,12.0,제약,0.33,-,500,200,1,11.979,"29,543,558","5,908,278,400",19950.0,1.0,291536883122.0,206529135329 ,58537312243.0,7.5,386365758808.0,15.15,1.56
8633.0,200130.0,콜마비앤에이치,KOSDAQ,2019.0,12.0,제약,0.3,-,500,250,0.9,13.488,"29,543,558","7,385,348,000",27750.0,1.0,386373979056.0,254551408668 ,74075199972.0,32.53,438905517930.0,16.88,1.9
8634.0,200130.0,콜마비앤에이치,KOSDAQ,2020.0,12.0,제약,0.2,-,500,320,0.6,11.804,"29,543,558","9,453,245,440",51900.0,1.0,507956738744.0,327592612483 ,109157000000.0,31.47,606891551147.0,17.99,2.48
8635.0,200130.0,콜마비앤에이치,KOSDAQ,2021.0,12.0,제약,0.3,-,500,385,1.2,16.628,"29,543,558","11,373,435,920",31050.0,1.0,537888670052.0,386640102278 ,91646804126.0,5.89,593080731909.0,15.45,2.41
8636.0,200130.0,콜마비앤에이치,KOSDAQ,2022.0,12.0,제약,0.52,-,500,308,1.1,22.534,"29,543,558","9,098,748,736",28300.0,1.0,616919235561.0,402687219013 ,61123995164.0,14.69,575902994059.0,10.61,2.82
8637.0,200130.0,콜마비앤에이치,KOSDAQ,2023.0,12.0,제약,0.41,-,500,308,1.8,47.865,"29,543,558","8,968,002,736",17940.0,1.0,694508214737.0,396302277528 ,30255895443.0,12.58,579551538026.0,5.22,5.29
8639.0,200670.0,휴메딕스,KOSDAQ,2016.0,12.0,제약,0.18,0.02,500,500,1.55,40.972,"8,746,460","4,289,803,500",30021.0,1.0,131158761772.0,113008083556 ,12839005033.0,13.17,47133616792.0,27.24,4.32
8640.0,200670.0,휴메딕스,KOSDAQ,2017.0,12.0,제약,0.14,0.05,500,600,1.3,38.55,"8,918,052","5,156,412,000",40500.0,1.0,128628461845.0,112865266348 ,11858572928.0,-1.93,54727015692.0,21.67,5.84
8641.0,200670.0,휴메딕스,KOSDAQ,2018.0,12.0,제약,0.33,0.07,500,600,1.94,0,"9,347,753","5,343,786,600",27600.0,1.0,124465533453.0,109868299936 ,10692527344.0,-3.24,64831668744.0,16.49,7.25
8642.0,200670.0,휴메딕스,KOSDAQ,2019.0,12.0,제약,0.3,-,500,500,2.11,39.261,"9,971,194","4,762,401,000",23150.0,1.0,138421304730.0,121371830708 ,13276315989.0,11.21,78618778772.0,16.89,7.19
8643.0,200670.0,휴메딕스,KOSDAQ,2020.0,12.0,제약,0.2,-,500,400,1.71,21.863,"9,971,194","3,763,800,000",23750.0,1.0,175646541389.0,134877159867 ,16639710158.0,26.89,98480868087.0,16.9,4.66
8644.0,200670.0,휴메딕스,KOSDAQ,2021.0,12.0,제약,0.3,-,500,400,1.64,37.422,"9,971,194","3,761,302,800",23950.0,1.0,215861747207.0,141952220695 ,15989941775.0,22.9,110992354033.0,14.41,2.67
8645.0,200670.0,휴메딕스,KOSDAQ,2022.0,12.0,제약,0.52,-,500,500,1.9,21.624,"9,971,194","4,574,380,500",27700.0,1.0,227136347059.0,139109651753 ,26043261960.0,5.22,123172789865.0,21.14,2.45
8646.0,200670.0,휴메딕스,KOSDAQ,2023.0,12.0,제약,0.41,-,500,525,1.85,21.608,"11,201,958","5,363,300,550",33750.0,1.0,219977705859.0,198063056238 ,37310070521.0,-3.15,152273808567.0,24.5,4.02
8648.0,200710.0,에이디테크놀로지,KOSDAQ,2018.0,12.0,반도체,1.2,-,500,100,1,10.785,"9,252,779","912,708,900",8979.0,1.0,76845126964.0,48853978670 ,12099353532.0,56.63,110264722595.0,10.97,11.38
8649.0,200710.0,에이디테크놀로지,KOSDAQ,2020.0,12.0,반도체,0.47,-,500,70,0.2,32.397,"13,274,598","920,064,670",30450.0,1.0,220316128949.0,148470758560 ,13481725541.0,99.99,292360369641.0,4.61,10.06
8650.0,200710.0,에이디테크놀로지,KOSDAQ,2021.0,12.0,반도체,0.42,-,500,70,0.3,6.176,"13,329,832","923,931,050",24100.0,1.0,234198491068.0,164320477362 ,11386146508.0,6.3,322083657505.0,3.54,4.35
8651.0,200780.0,비씨월드제약,KOSDAQ,2016.0,12.0,제약,0.18,0.1,200,100,0.37,9.913,"6,673,848","641,740,200",19514.0,1.0,96420404284.0,73875913137 ,6910879258.0,21.5,45657695807.0,15.14,0.59
8652.0,200780.0,비씨월드제약,KOSDAQ,2017.0,12.0,제약,0.14,0.1,200,100,0.42,8.744,"7,309,357","705,192,200",18729.0,1.0,118341155231.0,81460487131 ,8874015568.0,22.73,50207424013.0,17.67,1.29
