종목코드,연도,영업이익률,영업이익률 표준편차
075130,2019,11.67,3.59
075130,2020,6.04,4.25
075130,2021,2.03,4.5
075130,2022,3.15,4.85
075130,2023,3.84,3.83
075180,2015,14.67,
075180,2016,14.2,0.33
075180,2017,9.1,3.09
075180,2018,5.7,4.3
075180,2019,-2.5,7.06
075180,2020,-2.01,7.2
075180,2021,0.26,5.08
075180,2022,-2.24,3.45
075180,2023,-5.43,2.03
075580,2015,7.52,
075580,2016,4.62,2.05
075580,2017,2.83,2.37
075580,2018,3.84,2.02
075580,2019,3.16,1.88
075580,2020,0.41,1.59
075580,2021,1.48,1.38
075580,2022,6.07,2.19
075580,2023,8.72,3.41
075970,2015,0.55,
075970,2016,3.81,2.31
075970,2017,3.96,1.93
075970,2018,5.7,2.15
075970,2019,3.57,1.86
075970,2020,4.51,0.85
075970,2021,2.66,1.13
075970,2022,3.56,1.15
075970,2023,1.92,0.99
076610,2015,2.21,
076610,2016,0.44,1.25
076610,2017,-2.58,2.42
076610,2018,-3.02,2.5
076610,2019,0.24,2.2
076610,2020,-19.06,8.13
076610,2021,-5.26,7.59
076610,2022,-3.13,7.54
076610,2023,3.29,8.62
077500,2015,3.04,
077500,2016,2.97,0.05
077500,2017,3.57,0.33
077500,2018,0.76,1.25
077500,2019,2.05,1.11
077500,2020,2.24,1.06
077500,2021,4.15,1.34
077500,2022,5.53,1.88
077500,2023,5.1,1.6
078000,2015,14.16,
078000,2016,11.3,2.02
078000,2017,12.59,1.43
078000,2018,14.31,1.42
078000,2019,8.05,2.57
078000,2020,1.5,5.05
078000,2021,3.31,5.59
078000,2022,6.71,4.96
078000,2023,7.49,2.86
078070,2015,18.18,
078070,2016,20.13,1.38
078070,2017,20.15,1.13
078070,2018,20.21,0.99
078070,2019,12.17,3.46
078070,2020,17.82,3.46
078070,2021,21.81,3.78
078070,2022,18.08,3.65
078070,2023,19.0,3.51
078140,2015,14.58,
078140,2016,15.76,0.83
078140,2017,13.92,0.93
078140,2018,11.03,2.01
078140,2019,10.57,2.27
078140,2020,10.65,2.34
078140,2021,11.68,1.38
078140,2022,8.74,1.09
078140,2023,4.34,2.91
078150,2015,6.93,
078150,2016,14.07,5.05
078150,2017,16.82,5.1
078150,2018,3.71,6.1
078150,2019,3.6,6.09
078150,2020,1.79,6.91
078150,2021,-14.13,11.01
078150,2022,4.63,7.92
078150,2023,-19.76,11.33
078340,2015,38.27,
078340,2016,37.42,0.6
078340,2017,38.32,0.51
078340,2018,30.44,3.8
078340,2019,26.84,5.3
078340,2020,22.42,6.82
078340,2021,9.42,10.71
078340,2022,-2.33,13.58
078340,2023,-4.49,14.14
078520,2015,4.44,
078520,2016,5.59,0.81
078520,2017,3.01,1.29
078520,2018,-5.49,5.03
078520,2019,0.43,4.4
078520,2020,-22.11,11.07
078520,2021,-8.51,9.84
078520,2022,4.02,10.09
078520,2023,4.17,11.16
078600,2015,-4.04,
078600,2016,5.94,7.06
078600,2017,3.19,5.15
078600,2018,3.63,4.32
078600,2019,2.29,3.74
078600,2020,5.84,1.64
078600,2021,8.86,2.64
078600,2022,6.88,2.6
078600,2023,3.36,2.65
078890,2015,5.39,
078890,2016,4.66,0.52
078890,2017,3.98,0.71
078890,2018,1.53,1.68
078890,2019,4.84,1.51
078890,2020,1.92,1.56
078890,2021,5.32,1.71
078890,2022,2.35,1.76
078890,2023,-3.52,3.52
078930,2015,12.86,
078930,2016,13.03,0.12
078930,2017,12.78,0.13
078930,2018,12.45,0.24
078930,2019,11.43,0.64
078930,2020,5.96,2.95
078930,2021,13.04,2.96
078930,2022,17.39,4.1
078930,2023,14.33,4.23
079000,2015,21.56,
079000,2016,14.45,5.03
079000,2017,16.52,3.66
079000,2018,9.42,5.03
079000,2019,2.76,7.17
079000,2020,0.85,6.92
079000,2021,2.02,6.61
079000,2022,0.7,3.61
079000,2023,-0.51,1.26
079160,2015,5.61,
079160,2016,4.91,0.49
079160,2017,5.03,0.37
079160,2018,4.39,0.5
079160,2019,6.28,0.72
079160,2020,-66.61,32.1
079160,2021,-32.79,32.38
079160,2022,-5.99,30.87
079160,2023,3.17,30.65
079170,2015,-2.99,
079170,2016,7.29,7.27
079170,2017,4.39,5.3
079170,2018,0.55,4.48
079170,2019,1.52,3.9
079170,2020,1.66,2.75
079170,2021,4.4,1.78
079170,2022,7.16,2.7
079170,2023,2.34,2.39
079370,2015,8.4,
079370,2016,8.26,0.1
079370,2017,9.2,0.51
079370,2018,8.84,0.43
079370,2019,5.62,1.42
079370,2020,5.06,1.92
079370,2021,6.22,1.9
079370,2022,9.1,1.88
079370,2023,1.77,2.63
079430,2015,5.81,
079430,2016,5.73,0.06
079430,2017,5.54,0.14
079430,2018,3.56,1.07
079430,2019,1.93,1.72
079430,2020,2.69,1.7
079430,2021,1.44,1.62
079430,2022,-1.87,2.07
079430,2023,-1.25,2.02
079550,2015,5.89,
079550,2016,4.71,0.83
079550,2017,0.24,2.98
079550,2018,1.63,2.63
079550,2019,1.25,2.42
079550,2020,3.98,1.9
079550,2021,5.33,2.1
079550,2022,8.07,2.81
079550,2023,8.07,2.89
079650,2015,18.82,
079650,2016,19.51,0.49
079650,2017,7.3,6.86
079650,2018,-3.02,10.7
079650,2019,-9.31,12.87
079650,2020,-21.2,15.57
079650,2021,7.95,12.2
079650,2022,-1.0,10.82
079650,2023,-3.82,10.78
079940,2015,12.38,
079940,2016,12.28,0.07
079940,2017,10.94,0.8
079940,2018,14.13,1.31
079940,2019,16.01,1.96
079940,2020,16.89,2.49
079940,2021,16.51,2.45
079940,2022,17.23,1.22
079940,2023,16.29,0.48
079950,2015,5.13,
079950,2016,3.54,1.12
079950,2017,4.66,0.82
079950,2018,4.17,0.68
079950,2019,2.79,0.92
079950,2020,3.38,0.72
079950,2021,6.91,1.59
079950,2022,-22.31,12.01
079950,2023,-62.31,29.26
079960,2015,3.96,
079960,2016,3.63,0.23
079960,2017,3.39,0.29
079960,2018,1.05,1.33
079960,2019,6.08,1.79
079960,2020,8.88,2.98
079960,2021,2.85,3.06
079960,2022,4.96,3.01
079960,2023,8.0,2.41
079970,2015,3.4,
079970,2016,6.54,2.22
079970,2017,-25.36,17.58
079970,2018,-17.47,15.62
079970,2019,-26.49,15.8
079970,2020,-5.11,14.12
079970,2021,-16.98,8.56
079970,2022,-8.85,8.33
079970,2023,-8.1,8.68
079980,2015,2.79,
079980,2016,1.32,1.04
079980,2017,2.31,0.75
079980,2018,2.72,0.68
079980,2019,0.47,1.0
079980,2020,4.33,1.46
079980,2021,0.6,1.61
079980,2022,-8.12,4.81
079980,2023,-7.72,5.55
080010,2015,10.55,
080010,2016,16.95,4.53
080010,2017,15.6,3.37
080010,2018,12.71,2.88
080010,2019,12.95,2.53
080010,2020,6.95,3.84
080010,2021,17.63,4.02
080010,2022,19.01,4.76
080010,2023,18.4,5.09
080160,2015,8.05,
080160,2016,8.49,0.31
080160,2017,12.88,2.67
080160,2018,4.55,3.42
080160,2019,1.08,4.44
080160,2020,-38.71,20.8
080160,2021,-169.61,76.24
080160,2022,-34.22,71.12
080160,2023,6.47,71.48
080420,2015,13.02,
080420,2016,13.55,0.37
080420,2017,16.33,1.78
080420,2018,13.45,1.51
080420,2019,9.53,2.42
080420,2020,6.28,3.93
080420,2021,7.55,4.19
080420,2022,5.63,3.15
080420,2023,4.16,2.03
080470,2015,1.13,
080470,2016,1.69,0.4
080470,2017,0.67,0.51
080470,2018,0.13,0.66
080470,2019,-0.28,0.78
080470,2020,0.62,0.74
080470,2021,3.11,1.32
080470,2022,3.76,1.84
080470,2023,2.4,1.7
080520,2015,14.74,
080520,2016,17.3,1.81
080520,2017,8.72,4.4
080520,2018,2.42,6.64
080520,2019,2.88,6.75
080520,2020,3.09,6.37
080520,2021,8.8,3.28
080520,2022,-8.35,6.23
080520,2023,-12.16,8.75
081000,2015,13.0,
081000,2016,5.9,5.02
081000,2017,9.29,3.55
081000,2018,11.33,3.06
081000,2019,8.21,2.75
081000,2020,5.39,2.45
081000,2021,4.85,2.71
081000,2022,1.75,3.63
081000,2023,-2.83,4.2
081150,2015,3.12,
081150,2016,3.76,0.45
081150,2017,3.25,0.34
081150,2018,2.89,0.37
081150,2019,3.0,0.34
081150,2020,3.61,0.38
081150,2021,8.87,2.56
081150,2022,8.26,2.98
081150,2023,-0.61,3.95
081580,2015,5.09,
081580,2016,4.81,0.2
081580,2017,4.68,0.21
081580,2018,4.25,0.35
081580,2019,-4.27,4.03
081580,2020,-4.15,4.82
081580,2021,0.68,4.35
081580,2022,1.69,3.75
081580,2023,-2.99,2.8
081660,2015,9.88,
081660,2016,1.22,6.12
081660,2017,8.59,4.67
081660,2018,12.09,4.71
081660,2019,13.64,4.81
081660,2020,10.9,4.87
081660,2021,12.99,1.99
081660,2022,10.31,1.39
081660,2023,7.57,2.41
082210,2015,1.62,
082210,2016,12.23,7.5
082210,2017,11.07,5.82
082210,2018,9.41,4.78
082210,2019,9.34,4.16
082210,2020,2.09,3.96
082210,2021,-2.5,5.83
082210,2022,-24.52,13.96
082210,2023,6.46,13.45
082920,2015,13.17,
082920,2016,17.69,3.2
082920,2017,1.42,8.4
082920,2018,17.44,7.63
082920,2019,18.99,7.23
082920,2020,16.04,7.28
082920,2021,15.38,7.09
082920,2022,20.45,2.09
082920,2023,21.39,2.65
083310,2015,8.3,
083310,2016,6.92,0.98
083310,2017,13.77,3.62
083310,2018,11.19,3.05
083310,2019,-0.69,5.48
083310,2020,2.43,5.98
083310,2021,10.15,6.18
083310,2022,7.97,5.13
083310,2023,14.2,5.97
083420,2015,1.38,
083420,2016,1.67,0.21
083420,2017,1.39,0.16
083420,2018,1.32,0.16
083420,2019,3.37,0.87
083420,2020,6.07,2.03
083420,2021,7.28,2.71
083420,2022,5.3,2.35
083420,2023,1.75,2.2
083450,2015,7.12,
083450,2016,5.37,1.24
083450,2017,13.67,4.38
083450,2018,8.01,3.59
083450,2019,13.02,3.7
083450,2020,10.88,3.48
083450,2021,15.24,2.8
083450,2022,18.2,3.92
083450,2023,15.23,2.74
083500,2016,13.92,
083500,2017,-3.64,12.42
083500,2018,5.8,8.79
083500,2019,6.33,7.19
083500,2020,12.13,6.88
083500,2021,3.57,5.7
083500,2022,8.6,3.25
083500,2023,5.87,3.24
083550,2015,5.5,
083550,2016,3.31,1.55
083550,2017,4.74,1.11
083550,2018,4.36,0.91
083550,2019,5.63,0.94
083550,2020,22.67,8.16
083550,2021,5.81,7.87
083550,2022,4.56,7.89
083550,2023,-6.06,10.3
083930,2015,6.95,
083930,2016,6.1,0.6
083930,2017,0.97,3.24
083930,2018,9.39,3.54
083930,2019,10.32,3.66
083930,2020,11.52,4.25
083930,2021,5.46,4.32
083930,2022,6.25,2.62
083930,2023,2.36,3.73
084010,2015,6.26,
084010,2016,6.27,0.01
084010,2017,3.84,1.4
084010,2018,0.22,2.86
084010,2019,4.11,2.47
084010,2020,7.46,2.77
084010,2021,9.94,3.72
084010,2022,10.06,4.2
084010,2023,7.59,2.42
084110,2015,20.96,
084110,2016,17.65,2.34
084110,2017,18.65,1.7
084110,2018,17.95,1.5
084110,2019,16.22,1.74
084110,2020,17.06,0.92
084110,2021,12.65,2.34
084110,2022,13.02,2.41
084110,2023,15.03,1.93
084180,2015,9.97,
084180,2016,9.74,0.16
084180,2017,-7.67,10.12
084180,2018,-16.87,13.31
084180,2019,-4.78,11.64
084180,2020,-3.57,9.57
084180,2021,-1.33,6.05
084180,2022,-8.26,6.08
084180,2023,-9.92,3.49
084370,2015,19.61,
084370,2016,25.84,4.41
084370,2017,19.77,3.55
084370,2018,18.53,3.31
084370,2019,11.59,5.07
084370,2020,11.0,6.18
084370,2021,22.77,5.2
084370,2022,17.27,4.95
084370,2023,8.8,5.68
084650,2015,4.38,
084650,2016,0.91,2.45
084650,2017,-5.73,5.14
084650,2018,-7.56,5.6
084650,2019,3.26,5.39
084650,2020,45.95,22.03
084650,2021,51.64,28.92
084650,2022,45.73,27.71
084650,2023,-9.29,28.27
084670,2015,10.87,
084670,2016,11.41,0.38
084670,2017,4.13,4.06
084670,2018,2.27,4.65
084670,2019,7.1,4.03
084670,2020,-26.48,15.03
084670,2021,-27.13,17.23
084670,2022,-10.74,15.84
084670,2023,-0.24,15.35
084690,2015,4.36,
084690,2016,4.1,0.18
084690,2017,3.38,0.51
084690,2018,3.91,0.41
084690,2019,4.38,0.41
084690,2020,5.51,0.79
084690,2021,3.88,0.81
084690,2022,2.75,1.0
084690,2023,2.18,1.32
084850,2019,13.45,
084850,2020,6.48,4.93
084850,2021,1.05,6.22
084850,2022,-2.55,6.97
084850,2023,-2.56,6.83
084870,2015,-0.84,
084870,2016,1.72,1.81
084870,2017,2.93,1.92
084870,2018,-0.56,1.82
084870,2019,2.1,1.68
084870,2020,-4.0,2.8
084870,2021,2.84,2.97
084870,2022,0.96,2.71
084870,2023,3.99,3.1
085670,2015,-0.99,
085670,2016,0.61,1.13
085670,2017,4.63,2.9
085670,2018,5.4,3.09
085670,2019,-7.76,5.28
085670,2020,-6.57,6.16
085670,2021,0.89,6.17
085670,2022,6.88,6.72
085670,2023,5.29,6.69
085910,2015,5.62,
085910,2016,6.3,0.48
085910,2017,7.51,0.96
085910,2018,10.38,2.1
085910,2019,7.92,1.83
085910,2020,9.86,1.69
085910,2021,14.63,2.83
085910,2022,14.53,2.99
085910,2023,-1.27,6.51
086060,2015,2.04,
086060,2016,6.19,2.93
086060,2017,4.16,2.08
086060,2018,9.98,3.38
086060,2019,1.44,3.47
086060,2020,2.8,3.33
086060,2021,-0.33,3.93
086060,2022,2.02,3.97
086060,2023,4.97,1.94
086280,2015,4.76,
086280,2016,4.75,0.01
086280,2017,4.44,0.18
086280,2018,4.21,0.27
086280,2019,4.8,0.26
086280,2020,4.01,0.34
086280,2021,5.17,0.46
086280,2022,6.67,1.06
086280,2023,6.05,1.04
086390,2015,22.52,
086390,2016,9.92,8.91
086390,2017,19.32,6.55
086390,2018,25.32,6.7
086390,2019,15.11,6.09
086390,2020,2.17,8.85
086390,2021,-7.9,13.47
086390,2022,-4.84,13.98
086390,2023,4.26,8.97
086450,2015,12.93,
086450,2016,15.15,1.57
086450,2017,14.11,1.11
086450,2018,13.75,0.92
086450,2019,14.22,0.8
086450,2020,15.16,0.64
086450,2021,10.64,1.72
086450,2022,10.98,2.02
086450,2023,9.15,2.55
086520,2015,5.42,
086520,2016,5.93,0.36
086520,2017,6.62,0.6
086520,2018,9.31,1.73
086520,2019,6.81,1.5
086520,2020,8.7,1.45
086520,2021,5.75,1.5
086520,2022,10.87,2.03
086520,2023,4.11,2.62
086670,2015,4.05,
086670,2016,-2.82,4.86
086670,2017,9.41,6.13
086670,2018,10.68,6.15
086670,2019,8.57,5.52
086670,2020,7.52,5.43
086670,2021,4.28,2.42
086670,2022,16.21,4.43
086670,2023,11.65,4.52
086710,2020,7.67,
086710,2021,7.6,0.05
086710,2022,8.27,0.37
086710,2023,12.45,2.32
086900,2015,58.37,
086900,2016,56.41,1.39
086900,2017,49.75,4.52
086900,2018,41.61,7.58
086900,2019,12.48,18.66
086900,2020,-26.32,34.09
086900,2021,18.66,29.8
086900,2022,23.92,25.05
086900,2023,7.83,19.77
086960,2015,10.44,
086960,2016,9.02,1.0
086960,2017,7.54,1.45
086960,2018,6.21,1.83
086960,2019,2.85,2.91
086960,2020,2.75,2.81
086960,2021,1.4,2.6
086960,2022,5.31,1.99
086960,2023,5.61,1.81
086980,2015,9.9,
086980,2016,12.15,1.59
086980,2017,10.12,1.24
086980,2018,7.65,1.84
086980,2019,2.47,3.71
086980,2020,-4.17,6.57
086980,2021,3.78,5.48
086980,2022,-5.64,5.58
086980,2023,-70.44,31.37
087600,2015,8.73,
087600,2016,-10.11,13.32
087600,2017,-19.53,14.39
087600,2018,-24.91,14.78
087600,2019,-23.62,13.91
087600,2020,2.49,11.43
087600,2021,6.62,15.12
087600,2022,4.62,15.87
087600,2023,-12.4,13.07
088130,2015,10.83,
088130,2016,15.56,3.34
088130,2017,10.99,2.69
088130,2018,9.85,2.55
088130,2019,9.76,2.39
088130,2020,8.49,2.74
088130,2021,3.22,3.06
088130,2022,6.17,2.82
088130,2023,1.36,3.52
088790,2015,4.23,
088790,2016,8.89,3.3
088790,2017,8.93,2.7
088790,2018,6.09,2.29
088790,2019,-3.75,5.22
088790,2020,-3.1,6.35
088790,2021,6.4,5.9
088790,2022,9.61,6.07
088790,2023,6.67,6.15
088800,2015,3.57,
088800,2016,-4.28,5.55
088800,2017,-4.11,4.48
088800,2018,3.49,4.46
088800,2019,0.72,3.89
088800,2020,-29.11,12.98
088800,2021,-15.23,13.39
088800,2022,-8.34,13.15
088800,2023,-44.48,17.8
088910,2015,2.45,
088910,2016,4.12,1.18
088910,2017,7.3,2.46
088910,2018,6.78,2.28
088910,2019,1.57,2.55
088910,2020,-1.23,3.59
088910,2021,0.63,3.82
088910,2022,3.54,3.06
088910,2023,6.05,2.79
089010,2015,-1.17,
089010,2016,0.24,1.0
089010,2017,-3.52,1.9
089010,2018,2.79,2.64
089010,2019,6.52,3.85
089010,2020,4.17,3.85
089010,2021,6.84,4.2
089010,2022,3.62,1.8
089010,2023,3.53,1.61
089030,2015,17.11,
089030,2016,16.26,0.6
089030,2017,18.64,1.21
089030,2018,12.95,2.4
089030,2019,13.06,2.52
089030,2020,16.62,2.46
089030,2021,14.15,2.48
089030,2022,21.56,3.61
089030,2023,2.37,7.06
089140,2015,9.93,
089140,2016,25.94,11.32
089140,2017,23.05,8.53
089140,2018,15.4,7.28
089140,2019,9.24,7.56
089140,2020,-31.16,23.11
089140,2021,-14.08,22.48
089140,2022,-11.86,18.85
089140,2023,3.07,15.84
089150,2015,3.55,
089150,2016,8.63,3.59
089150,2017,9.92,3.37
089150,2018,6.37,2.79
089150,2019,6.38,2.44
089150,2020,4.62,2.09
089150,2021,2.86,2.62
089150,2022,7.53,1.83
089150,2023,13.43,4.03
089470,2015,7.0,
089470,2016,8.0,0.71
089470,2017,4.54,1.78
089470,2018,1.58,2.86
089470,2019,4.08,2.54
089470,2020,5.02,2.3
089470,2021,3.3,1.35
089470,2022,1.95,1.44
089470,2023,3.28,1.13
089590,2015,8.45,
089590,2016,7.81,0.45
089590,2017,10.17,1.22
089590,2018,8.04,1.07
089590,2019,-2.38,5.0
089590,2020,-89.07,42.76
089590,2021,-116.14,60.05
089590,2022,-25.27,54.82
089590,2023,9.85,55.26
089600,2015,25.7,
089600,2016,22.07,2.57
089600,2019,26.12,2.23
089600,2020,24.16,2.03
089600,2021,26.48,1.25
089600,2022,21.69,2.2
089600,2023,13.98,5.12
089850,2015,-3.08,
089850,2016,3.38,4.57
089850,2017,1.93,3.39
089850,2018,1.54,2.8
089850,2019,2.78,2.56
089850,2020,5.97,1.75
089850,2021,7.55,2.66
089850,2022,3.29,2.46
089850,2023,9.08,2.7
089860,2023,11.09,
089970,2018,34.52,
089970,2019,27.18,5.19
089970,2020,31.84,3.71
089970,2021,30.34,3.06
089970,2022,21.88,4.85
089970,2023,-42.15,31.52
089980,2015,7.0,
089980,2016,5.82,0.83
089980,2017,7.05,0.7
089980,2018,7.77,0.81
089980,2019,8.0,0.85
089980,2020,4.82,1.35
089980,2021,6.7,1.26
089980,2022,7.12,1.26
089980,2023,4.88,1.41
090080,2015,0.2,
090080,2016,0.16,0.03
090080,2017,-2.73,1.68
090080,2018,-4.78,2.42
090080,2019,-0.65,2.16
090080,2020,-2.13,1.92
090080,2021,1.39,2.31
090080,2022,1.1,2.54
090080,2023,1.76,1.64
090150,2015,1.6,
090150,2016,1.44,0.11
090150,2017,-3.65,2.99
090150,2018,-2.8,2.76
090150,2019,3.91,3.2
090150,2020,3.76,3.58
090150,2021,2.75,3.71
090150,2022,2.39,2.76
090150,2023,5.87,1.36
090350,2015,6.65,
090350,2016,6.51,0.1
090350,2017,5.03,0.9
090350,2018,3.69,1.39
090350,2019,4.5,1.28
090350,2020,5.02,1.03
090350,2021,3.49,0.73
090350,2022,3.47,0.69
090350,2023,5.37,0.87
090360,2015,7.35,
090360,2016,4.45,2.05
090360,2017,5.07,1.53
090360,2018,1.16,2.56
090360,2019,-3.89,4.36
090360,2020,-8.93,5.93
090360,2021,0.16,5.33
090360,2022,1.25,4.38
090360,2023,1.11,4.37
090410,2015,3.0,
090410,2016,-8.75,8.31
090410,2017,6.45,7.97
090410,2018,7.8,7.53
090410,2019,1.74,6.52
090410,2020,-6.69,7.53
090410,2021,2.65,5.67
090410,2022,10.02,6.48
090410,2023,13.27,7.8
090430,2015,16.22,
090430,2016,15.02,0.85
090430,2017,11.64,2.37
090430,2018,9.13,3.23
090430,2019,7.67,3.68
090430,2020,3.23,4.41
090430,2021,7.06,3.08
090430,2022,5.18,2.29
090430,2023,2.94,2.15
090460,2015,2.59,
090460,2016,-6.93,6.73
090460,2017,10.95,8.95
090460,2018,11.85,8.75
090460,2019,9.55,7.9
090460,2020,4.72,7.75
090460,2021,6.86,2.95
090460,2022,7.81,2.7
090460,2023,5.33,1.94
090470,2015,5.8,
090470,2016,11.25,3.85
090470,2017,17.63,5.92
090470,2018,4.96,5.85
090470,2019,0.31,6.64
090470,2020,-8.97,10.19
090470,2021,-1.81,9.87
090470,2022,26.05,13.25
090470,2023,-0.51,13.39
090850,2015,11.18,
090850,2016,1.15,7.09
090850,2017,7.42,5.07
090850,2018,9.58,4.4
090850,2019,11.43,4.23
090850,2020,15.27,5.24
090850,2021,16.51,3.81
090850,2022,16.46,3.16
090850,2023,15.55,2.09
091120,2015,6.27,
091120,2016,7.26,0.7
091120,2017,7.01,0.51
091120,2018,7.4,0.5
091120,2019,-2.09,4.08
091120,2020,0.73,4.44
091120,2021,9.27,4.88
091120,2022,8.16,5.05
091120,2023,-5.54,6.44
091340,2015,12.67,
091340,2016,5.65,4.96
091340,2017,5.5,4.1
091340,2018,4.8,3.7
091340,2019,7.6,3.21
091340,2020,1.37,2.27
091340,2021,2.04,2.56
091340,2022,0.06,3.02
091340,2023,1.13,2.97
091580,2015,-1.39,
091580,2016,-0.51,0.62
091580,2017,6.14,4.12
091580,2018,10.47,5.64
091580,2019,6.04,5.0
091580,2020,12.84,5.1
091580,2021,9.95,2.95
091580,2022,11.26,2.52
091580,2023,10.01,2.52
091590,2015,-2.99,
091590,2016,5.31,5.87
091590,2017,8.03,5.74
091590,2018,2.29,4.72
091590,2019,3.13,4.09
091590,2020,6.09,2.31
091590,2021,8.09,2.71
091590,2022,4.92,2.32
091590,2023,-6.09,5.51
091700,2015,7.3,
091700,2016,4.83,1.75
091700,2017,1.4,2.96
091700,2018,3.79,2.45
091700,2019,8.38,2.79
091700,2020,3.56,2.55
091700,2021,6.0,2.66
091700,2022,4.65,1.98
091700,2023,3.56,2.03
092040,2015,7.2,
092040,2016,6.06,0.81
092040,2017,2.57,2.41
092040,2018,2.35,2.45
092040,2019,-1.9,3.58
092040,2020,2.68,2.83
092040,2021,-3.69,2.99
092040,2022,-3.4,3.1
092040,2023,1.29,2.85
092070,2015,27.35,
092070,2016,20.76,4.66
092070,2017,20.29,3.95
092070,2018,19.91,3.53
092070,2019,8.92,6.63
092070,2020,12.42,5.44
092070,2021,8.77,5.7
092070,2022,12.06,4.52
092070,2023,-3.4,6.46
092130,2015,36.96,
092130,2016,38.53,1.11
092130,2017,39.45,1.26
092130,2018,41.14,1.75
092130,2019,40.87,1.72
092130,2020,39.33,1.1
092130,2021,39.87,0.83
092130,2022,40.92,0.78
092130,2023,30.67,4.34
092190,2019,2.92,
092190,2020,6.35,2.43
092190,2021,4.56,1.72
092190,2022,-14.16,9.49
092190,2023,-14.48,10.44
092200,2015,5.99,
092200,2016,6.25,0.18
092200,2017,5.08,0.61
092200,2018,3.84,1.09
092200,2019,-5.95,5.11
092200,2020,-14.38,8.89
092200,2021,4.63,8.59
092200,2022,4.5,8.48
092200,2023,4.96,8.67
092220,2015,2.32,
092220,2016,1.76,0.4
092220,2017,2.77,0.51
092220,2018,1.54,0.56
092220,2019,-3.45,2.53
092220,2020,-1.16,2.55
092220,2021,9.92,5.08
092220,2022,7.04,5.59
092220,2023,-15.95,10.16
092230,2015,6.07,
092230,2016,5.95,0.08
092230,2017,4.84,0.68
092230,2018,3.31,1.28
092230,2019,6.36,1.26
092230,2020,8.3,1.85
092230,2021,4.37,1.94
092230,2022,4.48,1.97
092230,2023,5.42,1.62
092300,2015,3.36,
092300,2016,4.3,0.66
092300,2017,4.7,0.69
092300,2018,3.2,0.73
092300,2019,3.04,0.73
092300,2020,0.04,1.83
092300,2021,2.24,1.71
092300,2022,3.97,1.51
092300,2023,5.86,2.15
092440,2015,16.91,
092440,2016,11.64,3.73
092440,2017,9.41,3.85
092440,2018,4.61,5.11
092440,2019,8.65,4.51
092440,2020,7.43,2.59
092440,2021,8.84,1.92
092440,2022,7.34,1.69
092440,2023,4.44,1.76
092460,2015,8.96,
092460,2016,5.74,2.28
092460,2017,-1.78,5.51
092460,2018,-0.88,5.19
092460,2019,2.49,4.5
092460,2020,3.93,3.18
092460,2021,0.27,2.37
092460,2022,8.94,3.84
092460,2023,6.8,3.44
092600,2015,12.57,
092600,2016,-2.01,10.31
092600,2017,-20.36,16.5
092600,2018,-28.0,18.29
092600,2019,-14.75,16.01
092600,2020,-13.56,9.56
092600,2021,-13.28,6.29
092600,2022,-34.65,9.86
092600,2023,-57.91,19.58
092730,2015,17.4,
092730,2016,22.55,3.64
092730,2017,26.17,4.41
092730,2018,28.91,4.97
092730,2019,27.58,4.64
092730,2020,26.83,2.38
092730,2021,25.51,1.32
092730,2022,25.21,1.52
092730,2023,26.06,0.97
092780,2017,6.47,
092780,2018,5.25,0.86
092780,2019,5.08,0.76
092780,2020,0.53,2.61
092780,2021,2.91,2.35
092780,2022,1.87,2.04
092780,2023,3.15,1.68
092790,2023,25.42,
092870,2015,10.15,
092870,2016,6.85,2.33
092870,2017,11.26,2.29
092870,2018,6.51,2.37
092870,2019,-13.59,10.17
092870,2020,12.24,10.52
092870,2021,9.49,10.72
092870,2022,11.25,10.72
092870,2023,1.78,10.78
093050,2015,4.72,
093050,2016,5.16,0.31
093050,2017,6.88,1.14
093050,2018,7.0,1.17
093050,2019,4.73,1.15
093050,2020,4.79,1.13
093050,2021,8.86,1.73
093050,2022,9.41,2.2
093050,2023,3.02,2.81
093190,2015,17.89,
093190,2016,15.08,1.99
093190,2017,15.8,1.46
093190,2018,14.79,1.4
093190,2019,11.2,2.42
093190,2020,5.57,4.26
093190,2021,13.96,4.11
093190,2022,18.63,4.85
093190,2023,8.57,5.02
093320,2015,16.85,
093320,2016,17.65,0.57
093320,2017,19.36,1.28
093320,2018,23.38,2.91
093320,2019,25.48,3.74
093320,2020,25.24,3.54
093320,2021,23.37,2.45
093320,2022,23.32,1.1
093320,2023,21.65,1.58
093370,2015,7.26,
093370,2016,18.97,8.28
093370,2017,14.26,5.89
093370,2018,14.4,4.83
093370,2019,5.4,5.6
093370,2020,1.07,7.34
093370,2021,15.25,6.44
093370,2022,17.26,7.04
093370,2023,-8.81,10.68
093380,2015,1.64,
093380,2016,2.82,0.83
093380,2017,3.76,1.06
093380,2018,0.93,1.25
093380,2019,1.89,1.1
093380,2020,0.35,1.38
093380,2021,5.49,2.12
093380,2022,3.61,2.1
093380,2023,5.38,2.23
093520,2015,9.15,
093520,2016,5.15,2.83
093520,2017,12.58,3.72
093520,2018,14.45,4.09
093520,2019,10.35,3.54
093520,2020,10.89,3.48
093520,2021,18.49,3.29
093520,2022,16.23,3.47
093520,2023,15.02,3.5
093920,2015,5.65,
093920,2016,4.24,1.0
093920,2017,3.18,1.24
093920,2018,2.07,1.53
093920,2019,5.58,1.55
093920,2020,5.86,1.6
093920,2021,4.66,1.61
093920,2022,7.12,1.89
